reference,verse,url,match,likely,most_unusual_phrase,token_count,proportion,tfidf,tf,position_range,position_sd,page,runs_pval
Acts 5:7 (KJV),"And it was about the space of three hours after, when his wife, not knowing what was done, came in.",http://chroniclingamerica.loc.gov/lccn/sn89066313/1908-09-18/ed-1/seq-1/#words=about+space+three+hours+after+when+wife+knowing+what+done+came,,no,three hours after,1,0.0416666666666667,0.402161676009222,0.0416666666666667,NA,NA,sn89066313/1908-09-18/ed-1/seq-1/,0.987988260527379
1 John 2:13 (KJV),"I write unto you, fathers, because ye have known him that is from the beginning. I write unto you, young men, because ye have overcome the wicked one. I write unto you, little children, because ye have known the Father.",http://chroniclingamerica.loc.gov/lccn/sn85038158/1877-03-22/ed-1/seq-1/#words=i+write+unto+you+fathers+because+ye+known+beginning+i+write+unto+you+young+men+because+ye+overcome+wicked+one+i+write+unto+you+little+children+because+ye+known+father,,no,have known him,1,0.00704225352112676,0.130231198818495,0.0140845070422535,NA,NA,sn85038158/1877-03-22/ed-1/seq-1/,0.991755892142446
Matthew 6:12 (KJV),"And forgive us our debts, as we forgive our debtors.",http://chroniclingamerica.loc.gov/lccn/sn85053148/1880-01-30/ed-1/seq-1/#words=forgive+us+our+debts+we+forgive+our+debtors,,yes,us our debts,3,0.2,1.88416623280694,0.2,3,1.52752523165195,sn85053148/1880-01-30/ed-1/seq-1/,0
Luke 16:12 (KJV),"And if ye have not been faithful in that which is another man's, who shall give you that which is your own?",http://chroniclingamerica.loc.gov/lccn/sn85034235/1883-04-12/ed-1/seq-4/#words=ye+been+faithful+another+man's+shall+give+you+your+own,,no,have not been,1,0.0147058823529412,0.25156670398686,0.0294117647058824,NA,NA,sn85034235/1883-04-12/ed-1/seq-4/,0.990137791565511
Exodus 20:7 (KJV),Thou shalt not take the name of the LORD thy God in vain; for the LORD will not hold him guiltless that taketh his name in vain.,http://chroniclingamerica.loc.gov/lccn/sn84026788/1900-03-06/ed-1/seq-1/#words=thou+shalt+take+name+lord+thy+god+vain+lord+hold+guiltless+taketh+name+vain,,yes,taketh name vain,15,0.394736842105263,3.64990070372889,0.394736842105263,15,4.5898438608156,sn84026788/1900-03-06/ed-1/seq-1/,0
John 16:3 (KJV),"And these things will they do unto you, because they have not known the Father, nor me.",http://chroniclingamerica.loc.gov/lccn/sn85038088/1882-06-15/ed-1/seq-1/#words=things+unto+you+because+known+father+nor+me,,possibly,because have not,1,0.0588235294117647,0.513858205432187,0.0588235294117647,NA,NA,sn85038088/1882-06-15/ed-1/seq-1/,0.991824341017577
Mark 16:10 (KJV),"And she went and told them that had been with him, as they mourned and wept.",http://chroniclingamerica.loc.gov/lccn/sn82015418/1882-12-16/ed-1/seq-3/#words=went+told+had+been+mourned+wept,,possibly,them had been,1,0.0666666666666667,0.597248869577426,0.0666666666666667,NA,NA,sn82015418/1882-12-16/ed-1/seq-3/,0.991790656497771
John 15:12 (KJV),"This is my commandment, That ye love one another, as I have loved you.",http://chroniclingamerica.loc.gov/lccn/sn87065532/1909-02-26/ed-1/seq-2/#words=my+commandment+ye+love+one+another+i+loved+you,,possibly,ye love one another,2,0.181818181818182,1.58828899860858,0.181818181818182,3,1.52752523165195,sn87065532/1909-02-26/ed-1/seq-2/,0
Genesis 7:22 (KJV),"All in whose nostrils was the breath of life, of all that was in the dry land, died.",http://chroniclingamerica.loc.gov/lccn/sn86089977/1907-01-12/ed-1/seq-4/#words=all+whose+nostrils+breath+life+all+dry+land+died,,possibly,nostrils breath life,1,0.0555555555555556,0.513689728672954,0.0555555555555556,NA,NA,sn86089977/1907-01-12/ed-1/seq-4/,0.990511007208456
Genesis 3:7 (KJV),"And the eyes of them both were opened, and they knew that they were naked; and they sewed fig leaves together, and made themselves aprons.",http://chroniclingamerica.loc.gov/lccn/sn86063381/1908-03-25/ed-1/seq-4/#words=eyes+both+were+opened+knew+were+naked+sewed+fig+leaves+together+made+themselves+aprons,,yes,fig leaves together made,9,0.25,2.41297005605533,0.25,9,2.93446947694317,sn86063381/1908-03-25/ed-1/seq-4/,0
Matthew 26:9 (KJV),"For this ointment might have been sold for much, and given to the poor.",http://chroniclingamerica.loc.gov/lccn/sn83030313/1846-02-21/ed-1/seq-3/#words=ointment+might+been+sold+much+given+poor,,possibly,have been sold,2,0.0888888888888889,1.18664553677776,0.133333333333333,15063,10651.149445013,sn83030313/1846-02-21/ed-1/seq-3/,0.988461220539242
Matthew 25:40 (KJV),"And the King shall answer and say unto them, Verily I say unto you, Inasmuch as ye have done it unto one of the least of these my brethren, ye have done it unto me.",http://chroniclingamerica.loc.gov/lccn/sn78000395/1903-08-15/ed-1/seq-6/#words=king+shall+answer+say+unto+verily+i+say+unto+you+inasmuch+ye+done+unto+one+least+my+brethren+ye+done+unto+me,,possibly,ye have done unto,6,0.0930232558139535,1.2996268791811,0.13953488372093,24,9.84603699182795,sn78000395/1903-08-15/ed-1/seq-6/,0
Judges 16:17 (KJV),"That he told her all his heart, and said unto her. There hath not come a rasor upon mine head; for I have been a Nazarite unto God from my mother's womb: if I be shaven, then my strength will go from me, and I shall become weak, and be like any other man.",http://chroniclingamerica.loc.gov/lccn/sn84026409/1892-09-07/ed-1/seq-1/#words=told+all+heart+said+unto+hath+come+rasor+upon+mine+head+i+been+nazarite+unto+god+my+mother's+womb+i+shaven+my+strength+go+me+i+shall+become+weak+like+any+other+man,,no,like any other,1,0.0114942528735632,0.110941152002544,0.0114942528735632,NA,NA,sn84026409/1892-09-07/ed-1/seq-1/,0.991421009406311
Romans 14:8 (KJV),"For whether we live, we live unto the Lord; and whether we die, we die unto the Lord: whether we live therefore, or die, we are the Lord's.",http://chroniclingamerica.loc.gov/lccn/sn89081022/1908-08-26/ed-1/seq-6/#words=whether+we+live+we+live+unto+lord+whether+we+die+we+die+unto+lord+whether+we+live+therefore+die+we+lord's,,no,we live we,1,0.0185185185185185,0.178738522670765,0.0185185185185185,NA,NA,sn89081022/1908-08-26/ed-1/seq-6/,0.989760045603268
Hosea 13:11 (KJV),"I gave thee a king in mine anger, and took him away in my wrath.",http://chroniclingamerica.loc.gov/lccn/sn84026707/1866-11-22/ed-1/seq-3/#words=i+gave+thee+king+mine+anger+took+away+my+wrath,,possibly,took him away,1,0.0555555555555556,0.513689728672954,0.0555555555555556,NA,NA,sn84026707/1866-11-22/ed-1/seq-3/,0.991208828729797
Song of Solomon 7:12 (KJV),"Let us get up early to the vineyards; let us see if the vine flourish, whether the tender grape appear, and the pomegranates bud forth: there will I give thee my loves.",http://chroniclingamerica.loc.gov/lccn/sn86079037/1872-07-31/ed-1/seq-3/#words=let+us+get+up+early+vineyards+let+us+see+vine+flourish+whether+tender+grape+appear+pomegranates+bud+forth+i+give+thee+my+loves,,possibly,us see if,3,0.0526315789473684,0.491918420013857,0.0526315789473684,3,1.52752523165195,sn86079037/1872-07-31/ed-1/seq-3/,0
Job 21:4 (KJV),"As for me, is my complaint to man? and if it were so, why should not my spirit be troubled?",http://chroniclingamerica.loc.gov/lccn/2010270501/1919-11-20/ed-1/seq-15/#words=me+my+complaint+man+were+so+why+should+my+spirit+troubled,,no,why should not,1,0.0416666666666667,0.385267296504716,0.0416666666666667,NA,NA,2010270501/1919-11-20/ed-1/seq-15/,0.988030908694728
Acts 2:7 (KJV),"And they were all amazed and marvelled, saying one to another, Behold, are not all these which speak Galilaeans?",http://chroniclingamerica.loc.gov/lccn/sn85027003/1859-12-01/ed-1/seq-2/#words=were+all+amazed+marvelled+saying+one+another+behold+all+speak+galilaeans,,no,not all which,1,0.0344827586206897,0.332823456007632,0.0344827586206897,NA,NA,sn85027003/1859-12-01/ed-1/seq-2/,0.990646935541618
Acts 28:31 (KJV),"Preaching the kingdom of God, and teaching those things which concern the Lord Jesus Christ, with all confidence, no man forbidding him.",http://chroniclingamerica.loc.gov/lccn/sn86072143/1876-06-30/ed-1/seq-2/#words=preaching+kingdom+god+teaching+those+things+concern+lord+jesus+christ+all+confidence+man+forbidding,,possibly,confidence no man,3,0.0789473684210526,0.761990544017474,0.0789473684210526,3,1.52752523165195,sn86072143/1876-06-30/ed-1/seq-2/,0
Romans 7:16 (KJV),"If then I do that which I would not, I consent unto the law that it is good.",http://chroniclingamerica.loc.gov/lccn/sn84036207/1901-04-17/ed-1/seq-5/#words=i+i+would+i+consent+unto+law+good,,possibly,which would not,1,0.0555555555555556,0.485310527352621,0.0555555555555556,NA,NA,sn84036207/1901-04-17/ed-1/seq-5/,0.987951339810641
Philippians 4:6 (KJV),Be careful for nothing; but in every thing by prayer and supplication with thanksgiving let your requests be made known unto God.,http://chroniclingamerica.loc.gov/lccn/sn85042907/1911-05-20/ed-1/seq-2/#words=careful+nothing+every+thing+prayer+supplication+thanksgiving+let+your+requests+made+known+unto+god,,yes,your requests made known unto,28,0.625,8.43272441156529,0.875,960,440.519809201414,sn85042907/1911-05-20/ed-1/seq-2/,0
Acts 25:3 (KJV),"And desired favour against him, that he would send for him to Jerusalem, laying wait in the way to kill him.",http://chroniclingamerica.loc.gov/lccn/sn86069457/1892-09-22/ed-1/seq-3/#words=desired+favour+against+would+send+jerusalem+laying+wait+way+kill,,no,against him would,1,0.0333333333333333,0.308213837203772,0.0333333333333333,NA,NA,sn86069457/1892-09-22/ed-1/seq-3/,0.986557067671982
2 Corinthians 12:16 (KJV),"But be it so, I did not burden you: nevertheless, being crafty, I caught you with guile.",http://chroniclingamerica.loc.gov/lccn/sn87052143/1882-05-27/ed-1/seq-2/#words=so+i+did+burden+you+nevertheless+being+crafty+i+caught+you+guile,,possibly,so did not,1,0.0555555555555556,0.513689728672954,0.0555555555555556,NA,NA,sn87052143/1882-05-27/ed-1/seq-2/,0.992074993639093
2 Timothy 2:3 (KJV),"Thou therefore endure hardness, as a good soldier of Jesus Christ.",http://chroniclingamerica.loc.gov/lccn/sn91068402/1911-01-26/ed-1/seq-5/#words=thou+therefore+endure+hardness+good+soldier+jesus+christ,,yes,hardness good soldier,9,0.6,5.7911281345328,0.6,9,2.93446947694317,sn91068402/1911-01-26/ed-1/seq-5/,0
Acts 11:24 (KJV),"For he was a good man, and full of the Holy Ghost and of faith: and much people was added unto the Lord.",http://chroniclingamerica.loc.gov/lccn/sn92065637/1896-04-22/ed-1/seq-3/#words=good+man+full+holy+ghost+faith+much+people+added+unto+lord,,possibly,man full holy ghost,3,0.125,1.16830624753291,0.125,3,1.52752523165195,sn92065637/1896-04-22/ed-1/seq-3/,0
Deuteronomy 9:10 (KJV),"And the LORD delivered unto me two tables of stone written with the finger of God; and on them was written according to all the words, which the LORD spake with you in the mount out of the midst of the fire in the day of the assembly.",http://chroniclingamerica.loc.gov/lccn/sn83016811/1888-07-07/ed-1/seq-1/#words=lord+delivered+unto+me+two+tables+stone+written+finger+god+written+according+all+words+lord+spake+you+mount+out+midst+fire+day+assembly,,possibly,stone written finger god,3,0.0535714285714286,0.495343666934634,0.0535714285714286,3,1.52752523165195,sn83016811/1888-07-07/ed-1/seq-1/,0
Proverbs 23:32 (KJV),"At the last it biteth like a serpent, and stingeth like an adder.",http://chroniclingamerica.loc.gov/lccn/sn89058370/1899-09-16/ed-1/seq-3/#words=last+biteth+like+serpent+stingeth+like+adder,,yes,serpent stingeth like adder,12,1,9.65188022422134,1,12,3.75277674973257,sn89058370/1899-09-16/ed-1/seq-3/,0
Habakkuk 3:18 (KJV),"Yet I will rejoice in the LORD, I will joy in the God of my salvation.",http://chroniclingamerica.loc.gov/lccn/sn82007642/1917-01-18/ed-1/seq-4/#words=yet+i+rejoice+lord+i+joy+god+my+salvation,,possibly,joy god salvation,1,0.111111111111111,1.07243113602459,0.111111111111111,NA,NA,sn82007642/1917-01-18/ed-1/seq-4/,0.986818276240434
Genesis 13:9 (KJV),"Is not the whole land before thee? separate thyself, I pray thee, from me: if thou wilt take the left hand, then I will go to the right; or if thou depart to the right hand, then I will go to the left.",http://chroniclingamerica.loc.gov/lccn/sn86081895/1901-08-01/ed-1/seq-6/#words=whole+land+before+thee+separate+thyself+i+pray+thee+me+thou+wilt+take+left+hand+i+go+right+thou+depart+right+hand+i+go+left,,yes,thyself pray thee,24,0.342857142857143,3.29931397429646,0.342857142857143,72,23.1309676984485,sn86081895/1901-08-01/ed-1/seq-6/,0
Ephesians 3:11 (KJV),According to the eternal purpose which he purposed in Christ Jesus our Lord:,http://chroniclingamerica.loc.gov/lccn/sn84026900/1854-09-06/ed-1/seq-1/#words=according+eternal+purpose+purposed+christ+jesus+our+lord,,possibly,christ jesus our lord,2,0.117647058823529,1.00626681594744,0.117647058823529,3,1.52752523165195,sn84026900/1854-09-06/ed-1/seq-1/,0
Psalm 83:12 (KJV),"Who said, Let us take to ourselves the houses of God in possession.",http://chroniclingamerica.loc.gov/lccn/sn84026900/1854-03-29/ed-1/seq-2/#words=said+let+us+take+ourselves+houses+god+possession,,possibly,let us take,1,0.0588235294117647,0.503133407973719,0.0588235294117647,NA,NA,sn84026900/1854-03-29/ed-1/seq-2/,0.984808971956273
Acts 26:14 (KJV),"And when we were all fallen to the earth, I heard a voice speaking unto me, and saying in the Hebrew tongue, Saul, Saul, why persecutest thou me? it is hard for thee to kick against the pricks.",http://chroniclingamerica.loc.gov/lccn/sn86083274/1889-12-27/ed-1/seq-4/#words=when+we+were+all+fallen+earth+i+heard+voice+speaking+unto+me+saying+hebrew+tongue+saul+saul+why+persecutest+thou+me+hard+thee+kick+against+pricks,,no,we were all,1,0.015625,0.144475236189268,0.015625,NA,NA,sn86083274/1889-12-27/ed-1/seq-4/,0.989691046835479
Joshua 9:23 (KJV),"Now therefore ye are cursed, and there shall none of you be freed from being bondmen, and hewers of wood and drawers of water for the house of my God.",http://chroniclingamerica.loc.gov/lccn/sn84026788/1880-03-30/ed-1/seq-2/#words=now+therefore+ye+cursed+shall+none+you+freed+being+bondmen+hewers+wood+drawers+water+house+my+god,,possibly,hewers wood drawers,3,0.0833333333333333,0.746561086971783,0.0833333333333333,3,1.52752523165195,sn84026788/1880-03-30/ed-1/seq-2/,0
Psalm 84:10 (KJV),"For a day in thy courts is better than a thousand. I had rather be a doorkeeper in the house of my God, than to dwell in the tents of wickedness.",http://chroniclingamerica.loc.gov/lccn/sn85049804/1917-10-12/ed-1/seq-4/#words=day+thy+courts+better+than+thousand+i+had+rather+doorkeeper+house+my+god+than+dwell+tents+wickedness,,yes,thousand had rather,24,0.666666666666667,6.43458681614756,0.666666666666667,39,13.9532734718313,sn85049804/1917-10-12/ed-1/seq-4/,0
Ezra 6:1 (KJV),"Then Darius the king made a decree, and search was made in the house of the rolls, where the treasures were laid up in Babylon.",http://chroniclingamerica.loc.gov/lccn/sn91052379/1889-01-10/ed-1/seq-2/#words=darius+king+made+decree+search+made+house+rolls+where+treasures+were+laid+up+babylon,,no,were laid up,1,0.0277777777777778,0.268107784006148,0.0277777777777778,NA,NA,sn91052379/1889-01-10/ed-1/seq-2/,0.988093043406573
Acts 19:7 (KJV),And all the men were about twelve.,http://chroniclingamerica.loc.gov/lccn/sn84020109/1875-12-02/ed-1/seq-1/#words=all+men+were+about+twelve,,yes,all men were,1,0.333333333333333,2.91186316411573,0.333333333333333,NA,NA,sn84020109/1875-12-02/ed-1/seq-1/,0.990361599318385
Deuteronomy 13:5 (KJV),"And that prophet, or that dreamer of dreams, shall be put to death; because he hath spoken to turn you away from the LORD your God, which brought you out of the land of Egypt, and redeemed you out of the house of bondage, to thrust thee out of the way which the LORD thy God commanded thee to walk in. So shalt thou put the evil away from the midst of thee.",http://chroniclingamerica.loc.gov/lccn/sn84025890/1883-03-03/ed-1/seq-2/#words=prophet+dreamer+dreams+shall+put+death+because+hath+spoken+turn+you+away+lord+your+god+brought+you+out+land+egypt+redeemed+you+out+house+bondage+thrust+thee+out+way+lord+thy+god+commanded+thee+walk+so+shalt+thou+put+evil+away+midst+thee,,no,out house bondage,1,0.00970873786407767,0.0848115484693901,0.00970873786407767,NA,NA,sn84025890/1883-03-03/ed-1/seq-2/,0.984729365652145
Romans 12:5 (KJV),"So we, being many, are one body in Christ, and every one members one of another.",http://chroniclingamerica.loc.gov/lccn/sn84026925/1879-11-27/ed-1/seq-4/#words=so+we+being+many+one+body+christ+every+one+members+one+another,,yes,every one members,24,0.888888888888888,8.46367361304086,0.888888888888888,24,7.1443450831176,sn84026925/1879-11-27/ed-1/seq-4/,0
Psalm 104:8 (KJV),They go up by the mountains; they go down by the valleys unto the place which thou hast founded for them.,http://chroniclingamerica.loc.gov/lccn/sn94060041/1894-06-02/ed-1/seq-1/#words=go+up+mountains+go+down+valleys+unto+place+thou+hast+founded,,yes,mountains go down,9,0.321428571428571,3.10239007207114,0.321428571428571,9,2.93446947694317,sn94060041/1894-06-02/ed-1/seq-1/,0
2 Timothy 4:7 (KJV),"I have fought a good fight, I have finished my course, I have kept the faith:",http://chroniclingamerica.loc.gov/lccn/sn93051669/1898-02-26/ed-1/seq-4/#words=i+fought+good+fight+i+finished+my+course+i+kept+faith,,possibly,have fought good,3,0.142857142857143,1.37884003203162,0.142857142857143,3,1.52752523165195,sn93051669/1898-02-26/ed-1/seq-4/,0
