reference,url,match
Revelation 17:2 (KJV),http://chroniclingamerica.loc.gov/lccn/sn85042460/1888-02-29/ed-1/seq-6/#words=whom+kings+earth+committed+fornication+inhabitants+earth+been+made+drunk+wine+fornication,FALSE
Lamentations 5:7 (KJV),http://chroniclingamerica.loc.gov/lccn/sn84024738/1856-04-29/ed-1/seq-2/#words=our+fathers+sinned+we+borne+iniquities,FALSE
Acts 11:10 (KJV),http://chroniclingamerica.loc.gov/lccn/sn83040052/1898-12-30/ed-1/seq-2/#words=done+three+times+all+were+drawn+up+again+heaven,FALSE
Luke 1:12 (KJV),http://chroniclingamerica.loc.gov/lccn/sn83025294/1903-03-17/ed-1/seq-2/#words=when+zacharias+saw+troubled+fear+fell+upon,FALSE
Luke 9:13 (KJV),http://chroniclingamerica.loc.gov/lccn/sn82003410/1846-03-21/ed-1/seq-2/#words=said+unto+give+ye+eat+said+we+more+five+loaves+two+fishes+except+we+should+go+buy+meat+all+people,FALSE
Luke 2:42 (KJV),http://chroniclingamerica.loc.gov/lccn/sn86053569/1838-12-01/ed-1/seq-4/#words=when+twelve+years+old+went+up+jerusalem+after+custom+feast,FALSE
1 Chronicles 9:24 (KJV),http://chroniclingamerica.loc.gov/lccn/sn85054845/1859-12-22/ed-1/seq-3/#words=four+quarters+were+porters+toward+east+west+north+south,FALSE
Hebrews 1:4 (KJV),http://chroniclingamerica.loc.gov/lccn/sn85054845/1859-12-01/ed-1/seq-2/#words=being+made+so+much+better+than+angels+hath+inheritance+obtained+more+excellent+name+than,FALSE
Matthew 6:9 (KJV),http://chroniclingamerica.loc.gov/lccn/sn88078726/1854-04-06/ed-1/seq-1/#words=after+manner+therefore+pray+ye+our+father+art+heaven+hallowed+thy+name,TRUE
Job 34:23 (KJV),http://chroniclingamerica.loc.gov/lccn/sn86064205/1889-08-17/ed-1/seq-4/#words=lay+upon+man+more+than+right+should+enter+judgment+god,FALSE
Job 31:20 (KJV),http://chroniclingamerica.loc.gov/lccn/sn84026259/1875-03-25/ed-1/seq-1/#words=loins+blessed+me+were+warmed+fleece+my+sheep,FALSE
Philippians 1:13 (KJV),http://chroniclingamerica.loc.gov/lccn/sn84026912/1851-02-01/ed-1/seq-6/#words=so+my+bonds+christ+manifest+all+palace+all+other+places,FALSE
Numbers 2:30 (KJV),http://chroniclingamerica.loc.gov/lccn/sn87065532/1893-08-04/ed-1/seq-4/#words=host+those+were+numbered+were+fifty+three+thousand+four+hundred,FALSE
Romans 6:5 (KJV),http://chroniclingamerica.loc.gov/lccn/sn83016951/1872-06-22/ed-1/seq-2/#words=we+been+planted+together+likeness+death+we+shall+also+likeness+resurrection,FALSE
Psalm 45:13 (KJV),http://chroniclingamerica.loc.gov/lccn/sn85033395/1861-10-03/ed-1/seq-4/#words=king's+daughter+all+glorious+within+clothing+wrought+gold,TRUE
Luke 1:49 (KJV),http://chroniclingamerica.loc.gov/lccn/sn85032938/1898-10-12/ed-1/seq-3/#words=mighty+hath+done+me+great+things+holy+name,FALSE
Matthew 19:18 (KJV),http://chroniclingamerica.loc.gov/lccn/sn84036276/1902-12-26/ed-1/seq-4/#words=saith+unto+jesus+said+thou+shalt+murder+thou+shalt+commit+adultery+thou+shalt+steal+thou+shalt+bear+false+witness,FALSE
Psalm 126:3 (KJV),http://chroniclingamerica.loc.gov/lccn/sn98069867/1919-07-23/ed-1/seq-1/#words=lord+hath+done+great+things+us+whereof+we+glad,FALSE
Exodus 25:39 (KJV),http://chroniclingamerica.loc.gov/lccn/sn82006687/1908-05-07/ed-1/seq-4/#words=talent+pure+gold+shall+make+all+vessels,FALSE
2 Chronicles 11:13 (KJV),http://chroniclingamerica.loc.gov/lccn/sn84026853/1878-08-21/ed-1/seq-4/#words=priests+levites+were+all+israel+resorted+out+all+coasts,FALSE
Isaiah 1:6 (KJV),http://chroniclingamerica.loc.gov/lccn/sn85053157/1906-09-12/ed-1/seq-1/#words=sole+foot+even+unto+head+soundness+wounds+bruises+putrifying+sores+been+closed+neither+bound+up+neither+mollified+ointment,FALSE
Ecclesiastes 4:3 (KJV),http://chroniclingamerica.loc.gov/lccn/sn84026853/1876-04-05/ed-1/seq-3/#words=yea+better+than+both+hath+yet+been+hath+seen+evil+work+done+under+sun,FALSE
Romans 7:19 (KJV),http://chroniclingamerica.loc.gov/lccn/sn87052128/1878-11-22/ed-1/seq-8/#words=good+i+would+i+evil+i+would+i,FALSE
Deuteronomy 3:3 (KJV),http://chroniclingamerica.loc.gov/lccn/sn84026925/1892-02-24/ed-1/seq-4/#words=so+lord+our+god+delivered+our+hands+og+also+king+bashan+all+people+we+smote+until+none+left+remaining,FALSE
Romans 1:15 (KJV),http://chroniclingamerica.loc.gov/lccn/sn84022770/1899-02-03/ed-1/seq-4/#words=so+much+me+i+am+ready+preach+gospel+you+rome+also,FALSE
Genesis 34:7 (KJV),http://chroniclingamerica.loc.gov/lccn/sn84026788/1867-08-13/ed-1/seq-1/#words=sons+jacob+came+out+field+when+heard+men+were+grieved+were+very+wroth+because+had+wrought+folly+israel+lying+jacob's+daughter+thing+ought+done,FALSE
Matthew 19:8 (KJV),http://chroniclingamerica.loc.gov/lccn/sn84023209/1867-05-08/ed-1/seq-2/#words=saith+unto+moses+because+hardness+your+hearts+suffered+you+put+away+your+wives+beginning+so,TRUE
Matthew 24:28 (KJV),http://chroniclingamerica.loc.gov/lccn/sn84028820/1856-10-30/ed-1/seq-1/#words=wheresoever+carcase+eagles+gathered+together,TRUE
Acts 20:21 (KJV),http://chroniclingamerica.loc.gov/lccn/sn83025661/1840-11-25/ed-1/seq-1/#words=testifying+both+jews+also+greeks+repentance+toward+god+faith+toward+our+lord+jesus+christ,TRUE
Philippians 3:12 (KJV),http://chroniclingamerica.loc.gov/lccn/sn86053370/1864-06-22/ed-1/seq-4/#words=though+i+had+already+attained+either+were+already+perfect+i+follow+after+i+may+apprehend+also+i+am+apprehended+christ+jesus,TRUE
1 Samuel 13:15 (KJV),http://chroniclingamerica.loc.gov/lccn/sn85025584/1858-06-17/ed-1/seq-2/#words=samuel+arose+gat+up+gilgal+unto+gibeah+benjamin+saul+numbered+people+were+present+about+six+hundred+men,FALSE
Numbers 1:41 (KJV),http://chroniclingamerica.loc.gov/lccn/sn85034467/1859-03-03/ed-1/seq-2/#words=those+were+numbered+even+tribe+asher+were+forty+one+thousand+five+hundred,FALSE
Genesis 1:1 (KJV),http://chroniclingamerica.loc.gov/lccn/sn84026399/1855-05-24/ed-1/seq-1/#words=beginning+god+created+heaven+earth,TRUE
Luke 21:1 (KJV),http://chroniclingamerica.loc.gov/lccn/sn85053148/1880-06-11/ed-1/seq-1/#words=looked+up+saw+rich+men+casting+gifts+treasury,FALSE
Ezekiel 28:2 (KJV),http://chroniclingamerica.loc.gov/lccn/sn86063754/1916-11-08/ed-1/seq-3/#words=son+man+say+unto+prince+tyrus+thus+saith+lord+god+because+thine+heart+lifted+up+thou+hast+said+i+am+god+i+sit+seat+god+midst+seas+yet+thou+art+man+god+though+thou+set+thine+heart+heart+god,FALSE
Romans 11:19 (KJV),http://chroniclingamerica.loc.gov/lccn/sn85038292/1871-11-25/ed-1/seq-3/#words=thou+wilt+say+branches+were+broken+off+i+might+graffed,FALSE
Proverbs 31:12 (KJV),http://chroniclingamerica.loc.gov/lccn/sn85033386/1873-11-14/ed-1/seq-2/#words=good+evil+all+days+life,FALSE
Esther 4:11 (KJV),http://chroniclingamerica.loc.gov/lccn/sn92070581/1912-11-04/ed-1/seq-4/#words=all+king's+servants+people+king's+provinces+know+whosoever+whether+man+woman+shall+come+unto+king+inner+court+called+one+law+put+death+except+whom+king+shall+hold+out+golden+sceptre+may+live+i+been+called+come+unto+king+thirty+days,FALSE
Philippians 2:12 (KJV),http://chroniclingamerica.loc.gov/lccn/sn88064592/1879-08-30/ed-1/seq-2/#words=wherefore+my+beloved+ye+always+obeyed+my+presence+only+now+much+more+my+absence+work+out+your+own+salvation+fear+trembling,FALSE
Luke 11:4 (KJV),http://chroniclingamerica.loc.gov/lccn/sn86072143/1876-12-01/ed-1/seq-1/#words=forgive+us+our+sins+we+also+forgive+every+one+indebted+us+lead+us+temptation+deliver+us+evil,TRUE
Judges 21:18 (KJV),http://chroniclingamerica.loc.gov/lccn/sn85033781/1876-04-28/ed-1/seq-6/#words=howbeit+we+may+give+wives+our+daughters+children+israel+sworn+saying+cursed+giveth+wife+benjamin,FALSE
Hebrews 10:24 (KJV),http://chroniclingamerica.loc.gov/lccn/sn85052141/1916-10-12/ed-1/seq-6/#words=let+us+consider+one+another+provoke+unto+love+good+works,TRUE
Proverbs 31:30 (KJV),http://chroniclingamerica.loc.gov/lccn/sn87065308/1898-11-23/ed-1/seq-2/#words=favour+deceitful+beauty+vain+woman+feareth+lord+shall+praised,TRUE
John 12:39 (KJV),http://chroniclingamerica.loc.gov/lccn/sn84026526/1860-11-16/ed-1/seq-2/#words=therefore+could+believe+because+esaias+said+again,FALSE
Acts 23:13 (KJV),http://chroniclingamerica.loc.gov/lccn/sn85038145/1869-02-04/ed-1/seq-2/#words=were+more+than+forty+had+made+conspiracy,FALSE
1 Kings 21:6 (KJV),http://chroniclingamerica.loc.gov/lccn/sn90061556/1915-08-14/ed-1/seq-2/#words=said+unto+because+i+spake+unto+naboth+jezreelite+said+unto+give+me+thy+vineyard+money+else+please+thee+i+give+thee+another+vineyard+answered+i+give+thee+my+vineyard,FALSE
Revelation 21:2 (KJV),http://chroniclingamerica.loc.gov/lccn/sn83040592/1919-03-28/ed-1/seq-6/#words=i+john+saw+holy+city+new+jerusalem+coming+down+god+out+heaven+prepared+bride+adorned+husband,TRUE
2 Corinthians 5:20 (KJV),http://chroniclingamerica.loc.gov/lccn/sn83045462/1886-01-02/ed-1/seq-6/#words=now+we+ambassadors+christ+though+god+did+beseech+you+us+we+pray+you+christ's+stead+ye+reconciled+god,FALSE
Esther 2:20 (KJV),http://chroniclingamerica.loc.gov/lccn/sn91068748/1915-08-20/ed-1/seq-1/#words=esther+had+yet+shewed+kindred+nor+people+mordecai+had+charged+esther+did+commandment+mordecai+like+when+brought+up,FALSE
Psalm 78:63 (KJV),http://chroniclingamerica.loc.gov/lccn/sn86053573/1873-01-16/ed-1/seq-1/#words=fire+consumed+young+men+maidens+were+given+marriage,FALSE
Hebrews 13:6 (KJV),http://chroniclingamerica.loc.gov/lccn/sn93067656/1883-11-23/ed-1/seq-3/#words=so+we+may+boldly+say+lord+my+helper+i+fear+what+man+shall+unto+me,FALSE
John 1:14 (KJV),http://chroniclingamerica.loc.gov/lccn/sn86061215/1912-06-01/ed-1/seq-4/#words=word+made+flesh+dwelt+among+us+we+beheld+glory+glory+only+begotten+father+full+grace+truth,TRUE
Song of Solomon 7:12 (KJV),http://chroniclingamerica.loc.gov/lccn/sn96090259/1908-03-13/ed-1/seq-7/#words=let+us+get+up+early+vineyards+let+us+see+vine+flourish+whether+tender+grape+appear+pomegranates+bud+forth+i+give+thee+my+loves,FALSE
Jeremiah 18:3 (KJV),http://chroniclingamerica.loc.gov/lccn/sn85038158/1876-10-12/ed-1/seq-3/#words=i+went+down+potter's+house+behold+wrought+work+wheels,FALSE
Psalm 44:20 (KJV),http://chroniclingamerica.loc.gov/lccn/sn85033681/1875-09-29/ed-1/seq-1/#words=we+forgotten+name+our+god+stretched+out+our+hands+strange+god,FALSE
Proverbs 23:4 (KJV),http://chroniclingamerica.loc.gov/lccn/sn84024716/1908-03-25/ed-1/seq-4/#words=labour+rich+cease+thine+own+wisdom,TRUE
Isaiah 5:4 (KJV),http://chroniclingamerica.loc.gov/lccn/sn85034235/1910-09-15/ed-1/seq-1/#words=what+could+been+done+more+my+vineyard+i+done+wherefore+when+i+looked+should+bring+forth+grapes+brought+forth+wild+grapes,FALSE
Mark 15:4 (KJV),http://chroniclingamerica.loc.gov/lccn/sn84026912/1913-05-14/ed-1/seq-7/#words=pilate+asked+again+saying+answerest+thou+nothing+behold+how+many+things+witness+against+thee,FALSE
Matthew 16:7 (KJV),http://chroniclingamerica.loc.gov/lccn/sn86053573/1881-11-09/ed-1/seq-1/#words=reasoned+among+themselves+saying+because+we+taken+bread,FALSE
Matthew 26:9 (KJV),http://chroniclingamerica.loc.gov/lccn/sn84020274/1902-03-09/ed-1/seq-48/#words=ointment+might+been+sold+much+given+poor,FALSE
John 11:21 (KJV),http://chroniclingamerica.loc.gov/lccn/sn85038119/1894-09-27/ed-1/seq-1/#words=said+martha+unto+jesus+lord+thou+hadst+been+here+my+brother+had+died,TRUE
2 Chronicles 24:19 (KJV),http://chroniclingamerica.loc.gov/lccn/sn86053573/1883-03-28/ed-1/seq-5/#words=yet+sent+prophets+bring+again+unto+lord+testified+against+would+give+ear,FALSE
2 Kings 24:9 (KJV),http://chroniclingamerica.loc.gov/lccn/sn85033964/1874-07-09/ed-1/seq-1/#words=did+evil+sight+lord+according+all+father+had+done,FALSE
Galatians 6:3 (KJV),http://chroniclingamerica.loc.gov/lccn/sn82015015/1842-04-09/ed-1/seq-4/#words=man+think+himself+something+when+nothing+deceiveth+himself,FALSE
Matthew 6:29 (KJV),http://chroniclingamerica.loc.gov/lccn/sn85033535/1874-06-20/ed-1/seq-4/#words=yet+i+say+unto+you+even+solomon+all+glory+arrayed+like+one,TRUE
Ezekiel 32:5 (KJV),http://chroniclingamerica.loc.gov/lccn/sn86071377/1850-04-04/ed-1/seq-3/#words=i+lay+thy+flesh+upon+mountains+fill+valleys+thy+height,FALSE
Psalm 19:1 (KJV),http://chroniclingamerica.loc.gov/lccn/sn85038145/1873-09-25/ed-1/seq-1/#words=heavens+declare+glory+god+firmament+sheweth+handywork,TRUE
1 Corinthians 10:23 (KJV),http://chroniclingamerica.loc.gov/lccn/sn84026853/1886-12-15/ed-1/seq-4/#words=all+things+lawful+me+all+things+expedient+all+things+lawful+me+all+things+edify,TRUE
Isaiah 53:6 (KJV),http://chroniclingamerica.loc.gov/lccn/sn84026688/1903-01-29/ed-1/seq-1/#words=all+we+like+sheep+gone+astray+we+turned+every+one+own+way+lord+hath+laid+iniquity+us+all,TRUE
Numbers 11:12 (KJV),http://chroniclingamerica.loc.gov/lccn/sn85033964/1874-06-25/ed-1/seq-3/#words=i+conceived+all+people+i+begotten+thou+shouldest+say+unto+me+carry+thy+bosom+nursing+father+beareth+sucking+child+unto+land+thou+swarest+unto+fathers,FALSE
Proverbs 27:1 (KJV),http://chroniclingamerica.loc.gov/lccn/sn85042588/1889-08-23/ed-1/seq-7/#words=boast+thyself+morrow+thou+knowest+what+day+may+bring+forth,TRUE
Job 32:9 (KJV),http://chroniclingamerica.loc.gov/lccn/sn84025891/1890-04-26/ed-1/seq-2/#words=great+men+always+wise+neither+aged+understand+judgment,FALSE
Genesis 16:12 (KJV),http://chroniclingamerica.loc.gov/lccn/sn92070446/1901-12-06/ed-1/seq-2/#words=wild+man+hand+against+every+man+every+man's+hand+against+shall+dwell+presence+all+brethren,TRUE
Lamentations 5:6 (KJV),http://chroniclingamerica.loc.gov/lccn/sn88064005/1890-11-22/ed-1/seq-3/#words=we+given+hand+egyptians+assyrians+satisfied+bread,FALSE
Matthew 15:25 (KJV),http://chroniclingamerica.loc.gov/lccn/sn92065637/1896-02-19/ed-1/seq-5/#words=came+worshipped+saying+lord+help+me,FALSE
Jeremiah 1:6 (KJV),http://chroniclingamerica.loc.gov/lccn/sn85025620/1888-09-27/ed-1/seq-3/#words=said+i+ah+lord+god+behold+i+cannot+speak+i+am+child,FALSE
Luke 10:31 (KJV),http://chroniclingamerica.loc.gov/lccn/sn86069620/1899-03-02/ed-1/seq-4/#words=chance+came+down+certain+priest+way+when+saw+passed+other+side,TRUE
1 Samuel 8:20 (KJV),http://chroniclingamerica.loc.gov/lccn/sn85033429/1869-09-30/ed-1/seq-3/#words=we+also+may+like+all+nations+our+king+may+judge+us+go+out+before+us+fight+our+battles,FALSE
Job 31:20 (KJV),http://chroniclingamerica.loc.gov/lccn/sn87096037/1905-08-31/ed-1/seq-2/#words=loins+blessed+me+were+warmed+fleece+my+sheep,FALSE
Romans 8:37 (KJV),http://chroniclingamerica.loc.gov/lccn/sn85030287/1912-12-05/ed-1/seq-1/#words=nay+all+things+we+more+than+conquerors+through+loved+us,TRUE
Psalm 23:6 (KJV),http://chroniclingamerica.loc.gov/lccn/sn94060041/1905-09-23/ed-1/seq-4/#words=surely+goodness+mercy+shall+follow+me+all+days+my+life+i+dwell+house+lord+ever,FALSE
Isaiah 48:19 (KJV),http://chroniclingamerica.loc.gov/lccn/sn85053148/1880-04-16/ed-1/seq-3/#words=thy+seed+also+had+been+sand+offspring+thy+bowels+like+gravel+thereof+name+should+been+cut+off+nor+destroyed+before+me,FALSE
Ezra 2:1 (KJV),http://chroniclingamerica.loc.gov/lccn/sn85042147/1842-04-06/ed-1/seq-3/#words=now+children+province+went+up+out+captivity+those+had+been+carried+away+whom+nebuchadnezzar+king+babylon+had+carried+away+unto+babylon+came+again+unto+jerusalem+judah+every+one+unto+city,FALSE
Luke 20:38 (KJV),http://chroniclingamerica.loc.gov/lccn/sn96086441/1889-04-26/ed-1/seq-8/#words=god+dead+living+all+live+unto,TRUE
Romans 15:22 (KJV),http://chroniclingamerica.loc.gov/lccn/sn83016925/1887-09-28/ed-1/seq-2/#words=cause+also+i+been+much+hindered+coming+you,FALSE
Revelation 21:25 (KJV),http://chroniclingamerica.loc.gov/lccn/sn88061082/1884-09-27/ed-1/seq-3/#words=gates+shall+shut+all+day+shall+night,TRUE
John 16:19 (KJV),http://chroniclingamerica.loc.gov/lccn/2010270501/1903-12-11/ed-1/seq-6/#words=now+jesus+knew+were+desirous+ask+said+unto+ye+inquire+among+yourselves+i+said+little+while+ye+shall+see+me+again+little+while+ye+shall+see+me,TRUE
Colossians 3:14 (KJV),http://chroniclingamerica.loc.gov/lccn/sn85032938/1895-03-13/ed-1/seq-2/#words=above+all+things+put+charity+bond+perfectness,FALSE
Galatians 5:25 (KJV),http://chroniclingamerica.loc.gov/lccn/sn83016943/1895-05-04/ed-1/seq-1/#words=we+live+spirit+let+us+also+walk+spirit,FALSE
John 11:37 (KJV),http://chroniclingamerica.loc.gov/lccn/sn84026844/1891-02-25/ed-1/seq-1/#words=some+said+could+man+opened+eyes+blind+caused+even+man+should+died,FALSE
Proverbs 19:17 (KJV),http://chroniclingamerica.loc.gov/lccn/sn86053569/1838-12-22/ed-1/seq-4/#words=hath+pity+upon+poor+lendeth+unto+lord+hath+given+pay+again,TRUE
Luke 9:37 (KJV),http://chroniclingamerica.loc.gov/lccn/sn84026925/1892-01-20/ed-1/seq-2/#words=came+pass+next+day+when+were+come+down+hill+much+people+met,FALSE
Luke 9:13 (KJV),http://chroniclingamerica.loc.gov/lccn/sn85038145/1875-08-26/ed-1/seq-2/#words=said+unto+give+ye+eat+said+we+more+five+loaves+two+fishes+except+we+should+go+buy+meat+all+people,FALSE
Proverbs 22:6 (KJV),http://chroniclingamerica.loc.gov/lccn/sn89058248/1897-10-15/ed-1/seq-4/#words=train+up+child+way+should+go+when+old+depart,TRUE
Exodus 34:10 (KJV),http://chroniclingamerica.loc.gov/lccn/sn86090456/1895-07-02/ed-1/seq-3/#words=said+behold+i+make+covenant+before+all+thy+people+i+marvels+been+done+all+earth+nor+any+nation+all+people+among+thou+art+shall+see+work+lord+terrible+thing+i+thee,FALSE
Acts 13:1 (KJV),http://chroniclingamerica.loc.gov/lccn/sn84025891/1894-06-09/ed-1/seq-4/#words=now+were+church+antioch+certain+prophets+teachers+barnabas+simeon+called+niger+lucius+cyrene+manaen+had+been+brought+up+herod+tetrarch+saul,FALSE
2 Chronicles 36:11 (KJV),http://chroniclingamerica.loc.gov/lccn/sn86088296/1891-09-03/ed-1/seq-6/#words=zedekiah+one+twenty+years+old+when+began+reign+reigned+eleven+years+jerusalem,FALSE
Psalm 37:35 (KJV),http://chroniclingamerica.loc.gov/lccn/sn84025811/1900-12-21/ed-1/seq-1/#words=i+seen+wicked+great+power+spreading+himself+like+green+bay+tree,TRUE
Romans 7:19 (KJV),http://chroniclingamerica.loc.gov/lccn/sn85033637/1851-09-23/ed-1/seq-2/#words=good+i+would+i+evil+i+would+i,FALSE
Matthew 14:17 (KJV),http://chroniclingamerica.loc.gov/lccn/sn83045784/1863-11-26/ed-1/seq-2/#words=say+unto+we+here+five+loaves+two+fishes,FALSE
Revelation 16:20 (KJV),http://chroniclingamerica.loc.gov/lccn/sn84022835/1904-04-15/ed-1/seq-3/#words=every+island+fled+away+mountains+were+found,FALSE
Matthew 7:7 (KJV),http://chroniclingamerica.loc.gov/lccn/sn89066651/1919-12-11/ed-1/seq-29/#words=ask+shall+given+you+seek+ye+shall+find+knock+shall+opened+unto+you,TRUE
Psalm 124:5 (KJV),http://chroniclingamerica.loc.gov/lccn/sn91068748/1915-02-19/ed-1/seq-3/#words=proud+waters+had+gone+over+our+soul,FALSE
Matthew 19:21 (KJV),http://chroniclingamerica.loc.gov/lccn/sn84024718/1869-06-29/ed-1/seq-1/#words=jesus+said+unto+thou+wilt+perfect+go+sell+thou+hast+give+poor+thou+shalt+treasure+heaven+come+follow+me,TRUE
Ezra 2:1 (KJV),http://chroniclingamerica.loc.gov/lccn/sn91068402/1891-03-26/ed-1/seq-1/#words=now+children+province+went+up+out+captivity+those+had+been+carried+away+whom+nebuchadnezzar+king+babylon+had+carried+away+unto+babylon+came+again+unto+jerusalem+judah+every+one+unto+city,FALSE
Matthew 6:16 (KJV),http://chroniclingamerica.loc.gov/lccn/sn94060041/1894-03-03/ed-1/seq-1/#words=moreover+when+ye+fast+hypocrites+sad+countenance+disfigure+faces+may+appear+unto+men+fast+verily+i+say+unto+you+reward,TRUE
Matthew 14:17 (KJV),http://chroniclingamerica.loc.gov/lccn/sn88085445/1917-08-23/ed-1/seq-1/#words=say+unto+we+here+five+loaves+two+fishes,FALSE
2 Kings 16:19 (KJV),http://chroniclingamerica.loc.gov/lccn/sn85034325/1874-10-17/ed-1/seq-2/#words=now+rest+acts+ahaz+did+written+book+chronicles+kings+judah,FALSE
Acts 27:29 (KJV),http://chroniclingamerica.loc.gov/lccn/sn85029677/1900-05-03/ed-1/seq-2/#words=fearing+lest+we+should+fallen+upon+rocks+cast+four+anchors+out+stern+wished+day,FALSE
2 Corinthians 7:2 (KJV),http://chroniclingamerica.loc.gov/lccn/sn83045784/1864-07-14/ed-1/seq-1/#words=receive+us+we+wronged+man+we+corrupted+man+we+defrauded+man,FALSE
1 Kings 3:25 (KJV),http://chroniclingamerica.loc.gov/lccn/sn94051044/1867-12-20/ed-1/seq-4/#words=king+said+divide+living+child+two+give+half+one+half+other,FALSE
Philippians 4:12 (KJV),http://chroniclingamerica.loc.gov/lccn/sn83035487/1845-06-20/ed-1/seq-1/#words=i+know+both+how+abased+i+know+how+abound+every+where+all+things+i+am+instructed+both+full+hungry+both+abound+suffer+need,FALSE
Proverbs 25:11 (KJV),http://chroniclingamerica.loc.gov/lccn/sn83016925/1887-08-03/ed-1/seq-1/#words=word+fitly+spoken+like+apples+gold+pictures+silver,TRUE
Proverbs 9:10 (KJV),http://chroniclingamerica.loc.gov/lccn/sn84026788/1900-03-06/ed-1/seq-1/#words=fear+lord+beginning+wisdom+knowledge+holy+understanding,TRUE
Luke 2:42 (KJV),http://chroniclingamerica.loc.gov/lccn/sn85033781/1896-07-22/ed-1/seq-7/#words=when+twelve+years+old+went+up+jerusalem+after+custom+feast,FALSE
John 12:39 (KJV),http://chroniclingamerica.loc.gov/lccn/sn93067760/1886-02-10/ed-1/seq-1/#words=therefore+could+believe+because+esaias+said+again,FALSE
Genesis 3:7 (KJV),http://chroniclingamerica.loc.gov/lccn/sn86063381/1908-03-25/ed-1/seq-4/#words=eyes+both+were+opened+knew+were+naked+sewed+fig+leaves+together+made+themselves+aprons,TRUE
Isaiah 58:6 (KJV),http://chroniclingamerica.loc.gov/lccn/sn83035487/1845-06-20/ed-1/seq-1/#words=fast+i+chosen+loose+bands+wickedness+undo+heavy+burdens+let+oppressed+go+free+ye+break+every+yoke,TRUE
Luke 9:13 (KJV),http://chroniclingamerica.loc.gov/lccn/sn82016187/1911-03-30/ed-1/seq-4/#words=said+unto+give+ye+eat+said+we+more+five+loaves+two+fishes+except+we+should+go+buy+meat+all+people,FALSE
Luke 12:23 (KJV),http://chroniclingamerica.loc.gov/lccn/sn85032801/1898-10-13/ed-1/seq-3/#words=life+more+than+meat+body+more+than+raiment,FALSE
Luke 9:46 (KJV),http://chroniclingamerica.loc.gov/lccn/sn89055016/1863-11-14/ed-1/seq-1/#words=arose+reasoning+among+should+greatest,FALSE
John 8:32 (KJV),http://chroniclingamerica.loc.gov/lccn/sn84036276/1898-02-26/ed-1/seq-3/#words=ye+shall+know+truth+truth+shall+make+you+free,FALSE
Mark 5:8 (KJV),http://chroniclingamerica.loc.gov/lccn/sn87052181/1877-03-22/ed-1/seq-6/#words=said+unto+come+out+man+thou+unclean+spirit,FALSE
Luke 1:62 (KJV),http://chroniclingamerica.loc.gov/lccn/sn84028272/1891-07-01/ed-1/seq-3/#words=made+signs+father+how+would+called,FALSE
Acts 19:7 (KJV),http://chroniclingamerica.loc.gov/lccn/sn86058545/1867-02-07/ed-1/seq-2/#words=all+men+were+about+twelve,FALSE
1 Thessalonians 5:21 (KJV),http://chroniclingamerica.loc.gov/lccn/sn85025584/1858-03-18/ed-1/seq-2/#words=prove+all+things+hold+fast+good,TRUE
Psalm 35:14 (KJV),http://chroniclingamerica.loc.gov/lccn/sn84026259/1875-03-25/ed-1/seq-1/#words=i+behaved+myself+though+had+been+my+friend+brother+i+bowed+down+heavily+one+mourneth+mother,FALSE
Luke 4:16 (KJV),http://chroniclingamerica.loc.gov/lccn/sn90061783/1909-04-22/ed-1/seq-7/#words=came+nazareth+where+had+been+brought+up+custom+went+synagogue+sabbath+day+stood+up+read,FALSE
Mark 10:25 (KJV),http://chroniclingamerica.loc.gov/lccn/sn86072143/1870-12-09/ed-1/seq-2/#words=easier+camel+go+through+eye+needle+than+rich+man+enter+kingdom+god,TRUE
John 12:1 (KJV),http://chroniclingamerica.loc.gov/lccn/sn96086441/1881-11-25/ed-1/seq-4/#words=jesus+six+days+before+passover+came+bethany+where+lazarus+had+been+dead+whom+raised+dead,FALSE
Ezra 4:19 (KJV),http://chroniclingamerica.loc.gov/lccn/sn86088296/1891-08-20/ed-1/seq-6/#words=i+commanded+search+hath+been+made+found+city+old+time+hath+made+insurrection+against+kings+rebellion+sedition+been+made+therein,FALSE
Psalm 7:3 (KJV),http://chroniclingamerica.loc.gov/lccn/sn83025121/1918-07-30/ed-1/seq-8/#words=o+lord+my+god+i+done+iniquity+my+hands,FALSE
Psalm 105:27 (KJV),http://chroniclingamerica.loc.gov/lccn/sn83025779/1920-03-06/ed-1/seq-9/#words=shewed+signs+among+wonders+land+ham,TRUE
Acts 24:19 (KJV),http://chroniclingamerica.loc.gov/lccn/sn85033386/1873-11-28/ed-1/seq-5/#words=ought+been+here+before+thee+object+had+ought+against+me,FALSE
Romans 3:15 (KJV),http://chroniclingamerica.loc.gov/lccn/sn83045784/1857-10-10/ed-1/seq-1/#words=feet+swift+shed+blood,TRUE
Mark 5:8 (KJV),http://chroniclingamerica.loc.gov/lccn/sn82015485/1890-01-04/ed-1/seq-3/#words=said+unto+come+out+man+thou+unclean+spirit,FALSE
Acts 13:52 (KJV),http://chroniclingamerica.loc.gov/lccn/sn94060041/1890-03-15/ed-1/seq-6/#words=disciples+were+filled+joy+holy+ghost,FALSE
2 Chronicles 18:16 (KJV),http://chroniclingamerica.loc.gov/lccn/sn88076523/1911-11-03/ed-1/seq-1/#words=said+i+did+see+all+israel+scattered+upon+mountains+sheep+shepherd+lord+said+master+let+return+therefore+every+man+house+peace,FALSE
